date,article_count,cases_count,cases_cumulated,dict_hits,average_hits_per_article,average_hits_per_words,total_words,feel_positive,feel_negative,feel_joy,feel_fear,feel_sadness,feel_anger,feel_surprise,feel_disgust
08/02/2021,707,4317,3341365,4284,6.0594,0.0114,376667,0.134742358628,0.040996423897,0.006761940919,0.029601743715,0.024966349587,0.019725646260,0.017524763252,0.009403531501
09/02/2021,842,18870,3360235,5174,6.1449,0.0119,435502,0.135471249265,0.040596828487,0.006704906062,0.029942457210,0.024674972790,0.018238722210,0.017446532967,0.008950590353
10/02/2021,925,25387,3385622,6132,6.6292,0.0129,474394,0.136011416664,0.040885845942,0.006842413690,0.030293384824,0.024635640417,0.018143146836,0.017344232853,0.009188564779
11/02/2021,836,21063,3406685,5029,6.0156,0.0109,459641,0.127571300204,0.041430159624,0.006613857336,0.029694914074,0.026139965756,0.018856020242,0.017876995307,0.009248522216
12/02/2021,832,20701,3427386,4848,5.8269,0.0115,420198,0.135150571867,0.041097292229,0.006532634615,0.029852593301,0.025304737290,0.018615033865,0.017967719980,0.009257540493
13/02/2021,598,21231,3448617,3405,5.6940,0.0137,247984,0.139371894956,0.041006677850,0.007327085618,0.030425350023,0.025283889283,0.018997193367,0.017855990709,0.009472385315
14/02/2021,449,16546,3465163,2714,6.0445,0.0128,212733,0.144091419754,0.039965590670,0.007629281776,0.029967141910,0.024396779061,0.018671292183,0.017811058933,0.008677544152
15/02/2021,1378,4376,3469539,8018,5.8186,0.0119,672024,0.139625965733,0.040043212742,0.006868802305,0.029484066045,0.024500613073,0.018913015011,0.017389259907,0.009270502244
16/02/2021,820,19590,3489129,4833,5.8939,0.0116,416137,0.134659979760,0.041140297546,0.006915991609,0.030456316069,0.026162057207,0.018940877644,0.017467805074,0.008852853748
17/02/2021,927,25018,3514147,5018,5.4132,0.0108,465721,0.137530839273,0.040045434928,0.007051432081,0.029629327430,0.024390139161,0.019086534642,0.017244229914,0.008713371310
18/02/2021,932,22501,3536648,5122,5.4957,0.0103,499344,0.130034605396,0.040603271492,0.006282242302,0.030097487904,0.025705725912,0.018922826749,0.017801355378,0.008973773591
19/02/2021,859,24116,3560764,4226,4.9197,0.0105,402861,0.144235853055,0.040914856489,0.006925465607,0.030104676303,0.025966772659,0.018884925570,0.018470390532,0.008799561139
20/02/2021,611,22371,3583135,3066,5.0180,0.0112,272683,0.141688334068,0.039313048485,0.007532556118,0.027764840492,0.023917882670,0.017489172409,0.018057598017,0.009058137104
21/02/2021,382,22046,3605181,2344,6.1361,0.0128,182712,0.141419282800,0.040998949166,0.008319103288,0.031251368274,0.024634397303,0.019221507071,0.019500634879,0.009692849950
22/02/2021,708,4646,3609827,3854,5.4435,0.0107,360661,0.141492980936,0.041066264442,0.006720992844,0.031106773397,0.024973590158,0.020376475416,0.017831148918,0.010075943892
23/02/2021,764,20064,3629891,4611,6.0353,0.0114,403104,0.135047035002,0.041036556323,0.007176807970,0.029833492101,0.025179606255,0.019942744304,0.017662935620,0.010012304517
24/02/2021,874,31519,3661410,5242,5.9977,0.0112,468734,0.132234913612,0.038501580854,0.006720229384,0.028628177175,0.024286695652,0.018899845115,0.017489663647,0.008456821993
25/02/2021,1051,25403,3686813,6319,6.0124,0.0108,587485,0.129065422941,0.039449517860,0.006376333013,0.029634799186,0.024838080972,0.018902610279,0.017455764828,0.008744053040
26/02/2021,924,25207,3712020,5261,5.6937,0.0113,466870,0.138629597098,0.041264163472,0.006507164735,0.030961509628,0.025561719536,0.019090967507,0.017512369610,0.008706920556
27/02/2021,639,23996,3736016,3522,5.5117,0.0116,302615,0.137336219283,0.041333046941,0.007365794822,0.031059266725,0.025322604630,0.019566115361,0.017973332452,0.009434429886
28/02/2021,456,19952,3755968,2643,5.7961,0.0115,230770,0.131230229227,0.040594531351,0.007340642198,0.031134896217,0.025154916150,0.019655934480,0.017471941760,0.009403301989
01/03/2021,695,4703,3760671,3676,5.2892,0.0100,366520,0.134219142196,0.040494379570,0.006498963222,0.030031103350,0.024890865437,0.019985266834,0.017745279930,0.009382844047
02/03/2021,817,22857,3783528,4405,5.3917,0.0112,393844,0.140784168345,0.041694173327,0.007053554199,0.030565401530,0.025758929932,0.019601669697,0.016780755832,0.009054346391
03/03/2021,916,26788,3810316,5077,5.5426,0.0109,465645,0.138328555008,0.041441441441,0.007007484242,0.030838943831,0.025650441860,0.019570703003,0.016948533754,0.009251683149
04/03/2021,918,25279,3835595,5110,5.5664,0.0105,488728,0.133773796461,0.041329737604,0.006547609304,0.030937453962,0.025558183693,0.019274524889,0.017277504051,0.008867918351
05/03/2021,883,23507,3859102,4404,4.9875,0.0102,432784,0.138470923134,0.042258955969,0.006996561795,0.031149487966,0.025019409220,0.019605623128,0.017512200081,0.009177788458
06/03/2021,617,23306,3882408,2669,4.3258,0.0098,273018,0.143312895115,0.040726252481,0.007695463303,0.030737900065,0.023698071189,0.019910775114,0.017130738633,0.009167893692
07/03/2021,430,21825,3904233,1923,4.4721,0.0104,185675,0.147101117539,0.040554732732,0.007545442305,0.031765181096,0.023788878417,0.020853642117,0.017848391006,0.009021139087
08/03/2021,701,5327,3909560,3675,5.2425,0.0102,358713,0.133820073423,0.041665621262,0.007267648510,0.031696648853,0.025153813773,0.020804933192,0.017994887278,0.009389121666
09/03/2021,822,23302,3932862,3829,4.6582,0.0103,371444,0.143370198463,0.040129871528,0.007454690344,0.030292587846,0.024345527186,0.018263856732,0.016853146100,0.008983857594
10/03/2021,807,30303,3963165,4252,5.2689,0.0103,411745,0.137167421578,0.039381170384,0.006972762268,0.029729565629,0.024602605982,0.019142916125,0.016364497444,0.008699559193
11/03/2021,872,27166,3990331,5055,5.7970,0.0109,463045,0.131166517287,0.040391322657,0.007312464231,0.030236802039,0.024885270330,0.018814586055,0.017641913853,0.008692459696
12/03/2021,931,25229,4015560,5163,5.5456,0.0109,471874,0.137617245276,0.042415983928,0.007228624590,0.031080330766,0.025299126462,0.018464674892,0.017540699424,0.008894323485
13/03/2021,609,29759,4045319,3376,5.5435,0.0116,291037,0.131959166698,0.042468826987,0.007438916701,0.032329222745,0.026171930029,0.019691654326,0.017853400083,0.009314966826
14/03/2021,410,26343,4071662,2149,5.2415,0.0104,206316,0.131797824690,0.044165261056,0.006839023634,0.032251497702,0.026929564358,0.020114775393,0.017405339382,0.010386979197
15/03/2021,894,6471,4078133,5671,6.3434,0.0120,471745,0.130032114802,0.042813384349,0.006721851848,0.031504308472,0.026586397312,0.019001791222,0.017984292361,0.009341911414
16/03/2021,920,29975,4108108,5347,5.8120,0.0105,510174,0.123820500451,0.042050359289,0.006740837440,0.031461814988,0.025844123769,0.018191832590,0.017409746479,0.009190981900
17/03/2021,1087,38501,4146609,7046,6.4821,0.0121,582091,0.132922515545,0.043171943906,0.006919880225,0.032180535346,0.026686549010,0.018330467229,0.018229108507,0.009316412726
18/03/2021,1007,34998,4181607,6400,6.3555,0.0110,581062,0.125525331198,0.041083395575,0.006646450809,0.030575050511,0.025276132323,0.018994530704,0.017669370910,0.009665061560
19/03/2021,850,35088,4216695,5449,6.4106,0.0115,473671,0.132554030111,0.042839861423,0.006846524275,0.031578880700,0.025638048350,0.019426986241,0.017936500229,0.009401039962
20/03/2021,570,35327,4252022,3402,5.9684,0.0122,279491,0.139138648465,0.042917303240,0.006969812981,0.032967072285,0.026033038631,0.019517623108,0.018240301119,0.009689041865
21/03/2021,418,30581,4282603,2499,5.9785,0.0129,194189,0.143937092208,0.044539083058,0.007127077229,0.033436497433,0.026232175870,0.021242191885,0.018863066394,0.010283795684
22/03/2021,708,15792,4298395,3981,5.6229,0.0109,363905,0.135180885114,0.042071419739,0.006754510106,0.032431541199,0.025707258763,0.021131888817,0.018106373916,0.010085049670
23/03/2021,774,14678,4313073,4357,5.6292,0.0107,406644,0.135550997918,0.042668771702,0.006624959424,0.032187859651,0.025383382025,0.019941275415,0.017278012217,0.009187397330
24/03/2021,828,65373,4378446,4737,5.7210,0.0102,465523,0.126285919271,0.041506005074,0.006599029479,0.031083319191,0.025309168398,0.019693978600,0.017341785476,0.009105887357
25/03/2021,800,45641,4424087,4755,5.9438,0.0100,473995,0.119302946228,0.039856960516,0.006565470100,0.030610027532,0.024905326005,0.019432694438,0.017972763426,0.009206848173
26/03/2021,0,41869,4465956,0,0,0,0,0,0,0,0,0,0,0,0
27/03/2021,0,42619,4508575,0,0,0,0,0,0,0,0,0,0,0,0
28/03/2021,0,37014,4545589,0,0,0,0,0,0,0,0,0,0,0,0
29/03/2021,14,9094,4554683,163,11.6429,0.0180,9079,0.100451591578,0.042625839850,0.005727503029,0.033373719573,0.022139002093,0.018283951977,0.022249146382,0.016191210486
